signature_id,cohort_id,cohens_d,cohens_d_var,direction_consistent,coverage_fraction,case_n,control_n
brittle_platform_specific,hcc_liver_gse6764,0.0818,0.122278,True,0.5,38,10
brittle_single_tissue,hcc_liver_gse6764,-1.4696,0.144705,False,0.95,38,10
brittle_overfit_noise,hcc_liver_gse6764,-0.5233,0.125061,False,1.0,38,10
mixed_emt_inflammation,hcc_liver_gse6764,-0.0825,0.122279,False,1.0,38,10
mixed_hypoxia_stress,hcc_liver_gse6764,-0.1252,0.122372,False,0.95,38,10
mixed_senescence_proliferation,hcc_liver_gse6764,1.2433,0.138311,True,0.95,38,10
confounded_proliferation,hcc_liver_gse6764,1.323,0.14044,True,1.0,38,10
confounded_ribosomal,hcc_liver_gse6764,0.2004,0.122626,True,0.85,38,10
confounded_immune_infiltrate,hcc_liver_gse6764,-0.1524,0.12245,False,0.9,38,10
stealth_confounded_hypoxia_prolif,hcc_liver_gse6764,0.8274,0.129339,True,1.0,38,10
stealth_confounded_inflam_immune,hcc_liver_gse6764,-0.6693,0.126874,False,0.95,38,10
lowcov_olfactory_1,hcc_liver_gse6764,-0.998,0.132583,False,0.5333,38,10
lowcov_olfactory_2,hcc_liver_gse6764,-1.4001,0.142628,False,0.6,38,10
blind_durable_ifn_composite,hcc_liver_gse6764,1.0217,0.133081,True,1.0,38,10
blind_durable_hypoxia_core,hcc_liver_gse6764,0.3942,0.123827,True,1.0,38,10
blind_brittle_random,hcc_liver_gse6764,-1.4877,0.145262,False,0.8667,38,10
blind_mixed_emt_stress,hcc_liver_gse6764,0.057,0.122242,True,0.95,38,10
blind_confounded_prolif_inflam,hcc_liver_gse6764,0.676,0.126969,True,1.0,38,10
blind_confounded_stealth_emt_immune,hcc_liver_gse6764,0.8198,0.12921,True,1.0,38,10
blind_lowcov_keratin,hcc_liver_gse6764,-1.1973,0.137142,False,0.8667,38,10
schoggins_2011_irg,hcc_liver_gse6764,1.1008,0.134831,True,0.9474,38,10
hallmark_ifng_response,crohn_intestine_gse112366,0.7191,0.04173,True,1.0,362,26
hallmark_ifna_response,crohn_intestine_gse112366,0.4934,0.041378,True,1.0,362,26
hallmark_inflammatory_response,crohn_intestine_gse112366,0.4478,0.041322,True,0.9667,362,26
hallmark_hypoxia,crohn_intestine_gse112366,1.1177,0.042674,True,1.0,362,26
hallmark_e2f_targets,crohn_intestine_gse112366,-0.11,0.041079,False,1.0,362,26
hallmark_emt,crohn_intestine_gse112366,0.4098,0.04128,True,1.0,362,26
hallmark_tnfa_nfkb,crohn_intestine_gse112366,0.5292,0.041425,True,1.0,362,26
curated_senescence,crohn_intestine_gse112366,0.7089,0.041712,True,1.0,362,26
brittle_small_study_inflammation,crohn_intestine_gse112366,0.6809,0.041661,True,1.0,362,26
brittle_platform_specific,crohn_intestine_gse112366,-0.5012,0.041387,False,0.6,362,26
brittle_single_tissue,crohn_intestine_gse112366,-0.4003,0.04127,False,0.95,362,26
brittle_overfit_noise,crohn_intestine_gse112366,-0.1748,0.041103,False,1.0,362,26
mixed_emt_inflammation,crohn_intestine_gse112366,0.4138,0.041284,True,1.0,362,26
mixed_hypoxia_stress,crohn_intestine_gse112366,0.8936,0.042093,True,1.0,362,26
mixed_senescence_proliferation,crohn_intestine_gse112366,0.437,0.04131,True,1.0,362,26
confounded_proliferation,crohn_intestine_gse112366,0.2184,0.041125,True,1.0,362,26
confounded_ribosomal,crohn_intestine_gse112366,-0.5219,0.041415,False,1.0,362,26
confounded_immune_infiltrate,crohn_intestine_gse112366,-0.1375,0.041088,False,0.95,362,26
stealth_confounded_hypoxia_prolif,crohn_intestine_gse112366,0.9047,0.042119,True,1.0,362,26
stealth_confounded_inflam_immune,crohn_intestine_gse112366,0.317,0.041193,True,0.95,362,26
lowcov_olfactory_1,crohn_intestine_gse112366,0.1211,0.041083,True,0.5333,362,26
lowcov_olfactory_2,crohn_intestine_gse112366,-0.1144,0.041081,False,0.6,362,26
blind_durable_ifn_composite,crohn_intestine_gse112366,0.4959,0.041381,True,1.0,362,26
blind_durable_hypoxia_core,crohn_intestine_gse112366,1.117,0.042672,True,1.0,362,26
blind_brittle_random,crohn_intestine_gse112366,-0.0102,0.041064,False,0.9333,362,26
blind_mixed_emt_stress,crohn_intestine_gse112366,0.6215,0.041562,True,1.0,362,26
blind_confounded_prolif_inflam,crohn_intestine_gse112366,0.5095,0.041398,True,1.0,362,26
blind_confounded_stealth_emt_immune,crohn_intestine_gse112366,0.316,0.041192,True,1.0,362,26
blind_lowcov_keratin,crohn_intestine_gse112366,-0.0573,0.041068,False,1.0,362,26
schoggins_2011_irg,crohn_intestine_gse112366,0.6296,0.041575,True,0.9605,362,26
hallmark_ifng_response,rsv_blood_gse34205,0.513,0.065493,True,1.0,51,22
hallmark_ifna_response,rsv_blood_gse34205,0.7678,0.067728,True,1.0,51,22
hallmark_inflammatory_response,rsv_blood_gse34205,0.4968,0.06538,True,0.9333,51,22
hallmark_hypoxia,rsv_blood_gse34205,0.9831,0.070311,True,1.0,51,22
hallmark_e2f_targets,rsv_blood_gse34205,1.3958,0.077034,True,1.0,51,22
hallmark_emt,rsv_blood_gse34205,0.1835,0.063921,True,1.0,51,22
hallmark_tnfa_nfkb,rsv_blood_gse34205,0.3896,0.06473,True,0.9667,51,22
curated_senescence,rsv_blood_gse34205,0.4418,0.065027,True,0.95,51,22
brittle_small_study_inflammation,rsv_blood_gse34205,0.6541,0.066621,True,0.95,51,22
brittle_platform_specific,rsv_blood_gse34205,0.285,0.064247,True,0.5,51,22
brittle_single_tissue,rsv_blood_gse34205,0.1297,0.063806,True,0.95,51,22
brittle_overfit_noise,rsv_blood_gse34205,-0.0468,0.063705,False,1.0,51,22
mixed_emt_inflammation,rsv_blood_gse34205,0.3973,0.064772,True,1.0,51,22
mixed_hypoxia_stress,rsv_blood_gse34205,0.9719,0.070159,True,0.95,51,22
mixed_senescence_proliferation,rsv_blood_gse34205,1.8091,0.086107,True,0.95,51,22
confounded_proliferation,rsv_blood_gse34205,1.6878,0.083201,True,1.0,51,22
confounded_ribosomal,rsv_blood_gse34205,0.3789,0.064674,True,0.85,51,22
confounded_immune_infiltrate,rsv_blood_gse34205,-0.3766,0.064662,False,0.9,51,22
stealth_confounded_hypoxia_prolif,rsv_blood_gse34205,1.6047,0.081328,True,1.0,51,22
stealth_confounded_inflam_immune,rsv_blood_gse34205,0.345,0.064506,True,0.95,51,22
lowcov_olfactory_1,rsv_blood_gse34205,-0.6113,0.06625,False,0.5333,51,22
lowcov_olfactory_2,rsv_blood_gse34205,-0.6811,0.066868,False,0.6,51,22
blind_durable_ifn_composite,rsv_blood_gse34205,0.6021,0.066173,True,1.0,51,22
blind_durable_hypoxia_core,rsv_blood_gse34205,0.7086,0.06713,True,1.0,51,22
blind_brittle_random,rsv_blood_gse34205,-0.2152,0.064008,False,0.8667,51,22
blind_mixed_emt_stress,rsv_blood_gse34205,0.8948,0.069175,True,0.95,51,22
blind_confounded_prolif_inflam,rsv_blood_gse34205,1.7485,0.08463,True,1.0,51,22
blind_confounded_stealth_emt_immune,rsv_blood_gse34205,-0.1585,0.063862,False,1.0,51,22
blind_lowcov_keratin,rsv_blood_gse34205,-0.2241,0.064034,False,0.8667,51,22
schoggins_2011_irg,rsv_blood_gse34205,0.736,0.067401,True,0.9474,51,22
hallmark_ifng_response,viral_challenge_gse73072,0.7141,0.005057,True,0.9667,861,272
hallmark_ifna_response,viral_challenge_gse73072,0.7527,0.005082,True,0.9,861,272
hallmark_inflammatory_response,viral_challenge_gse73072,0.1875,0.004847,True,0.9667,861,272
hallmark_hypoxia,viral_challenge_gse73072,0.1244,0.004838,True,0.9667,861,272
hallmark_e2f_targets,viral_challenge_gse73072,0.0068,0.004832,True,0.9667,861,272
hallmark_emt,viral_challenge_gse73072,0.0906,0.004835,True,0.9667,861,272
hallmark_tnfa_nfkb,viral_challenge_gse73072,0.1892,0.004847,True,1.0,861,272
curated_senescence,viral_challenge_gse73072,0.2024,0.00485,True,0.95,861,272
brittle_small_study_inflammation,viral_challenge_gse73072,0.2105,0.004851,True,1.0,861,272
brittle_platform_specific,viral_challenge_gse73072,-0.2649,0.004862,False,0.3,861,272
brittle_single_tissue,viral_challenge_gse73072,0.1487,0.004841,True,0.95,861,272
brittle_overfit_noise,viral_challenge_gse73072,0.0063,0.004832,True,0.5333,861,272
mixed_emt_inflammation,viral_challenge_gse73072,0.1924,0.004848,True,1.0,861,272
mixed_hypoxia_stress,viral_challenge_gse73072,0.1969,0.004849,True,0.95,861,272
mixed_senescence_proliferation,viral_challenge_gse73072,0.1004,0.004836,True,1.0,861,272
confounded_proliferation,viral_challenge_gse73072,0.0985,0.004836,True,1.0,861,272
confounded_ribosomal,viral_challenge_gse73072,-0.249,0.004859,False,0.75,861,272
confounded_immune_infiltrate,viral_challenge_gse73072,-0.2329,0.004855,False,0.95,861,272
stealth_confounded_hypoxia_prolif,viral_challenge_gse73072,0.166,0.004844,True,1.0,861,272
stealth_confounded_inflam_immune,viral_challenge_gse73072,0.1844,0.004847,True,0.95,861,272
lowcov_olfactory_1,viral_challenge_gse73072,0.0,1.0,False,0.26666666666666666,0,0
lowcov_olfactory_2,viral_challenge_gse73072,0.0842,0.004835,True,0.3333,861,272
blind_durable_ifn_composite,viral_challenge_gse73072,0.7515,0.005081,True,0.92,861,272
blind_durable_hypoxia_core,viral_challenge_gse73072,0.1711,0.004844,True,1.0,861,272
blind_brittle_random,viral_challenge_gse73072,0.0817,0.004834,True,0.6,861,272
blind_mixed_emt_stress,viral_challenge_gse73072,0.1553,0.004842,True,0.95,861,272
blind_confounded_prolif_inflam,viral_challenge_gse73072,0.2168,0.004852,True,1.0,861,272
blind_confounded_stealth_emt_immune,viral_challenge_gse73072,0.0572,0.004833,True,0.95,861,272
blind_lowcov_keratin,viral_challenge_gse73072,0.1186,0.004838,True,0.9333,861,272
schoggins_2011_irg,viral_challenge_gse73072,0.7026,0.005049,True,0.7632,861,272
hallmark_ifng_response,breast_relapse_gse1456,0.2917,0.033352,True,1.0,40,119
hallmark_ifna_response,breast_relapse_gse1456,0.2675,0.03331,True,0.9667,40,119
hallmark_inflammatory_response,breast_relapse_gse1456,0.1073,0.033121,True,0.9,40,119
hallmark_hypoxia,breast_relapse_gse1456,0.4431,0.033702,True,0.9667,40,119
hallmark_e2f_targets,breast_relapse_gse1456,0.7708,0.034953,True,1.0,40,119
hallmark_emt,breast_relapse_gse1456,-0.1264,0.033135,False,1.0,40,119
hallmark_tnfa_nfkb,breast_relapse_gse1456,-0.2139,0.033228,False,0.9333,40,119
curated_senescence,breast_relapse_gse1456,0.5221,0.033942,True,0.95,40,119
brittle_small_study_inflammation,breast_relapse_gse1456,0.3167,0.0334,True,0.9,40,119
brittle_platform_specific,breast_relapse_gse1456,-0.2597,0.033297,False,0.45,40,119
brittle_single_tissue,breast_relapse_gse1456,0.092,0.033111,True,0.95,40,119
brittle_overfit_noise,breast_relapse_gse1456,-0.165,0.03317,False,0.7333,40,119
mixed_emt_inflammation,breast_relapse_gse1456,-0.0414,0.03309,False,1.0,40,119
mixed_hypoxia_stress,breast_relapse_gse1456,0.3453,0.033459,True,0.95,40,119
mixed_senescence_proliferation,breast_relapse_gse1456,0.8906,0.035579,True,0.95,40,119
confounded_proliferation,breast_relapse_gse1456,0.7984,0.035089,True,1.0,40,119
confounded_ribosomal,breast_relapse_gse1456,-0.2483,0.033278,False,0.85,40,119
confounded_immune_infiltrate,breast_relapse_gse1456,0.0892,0.033109,True,0.85,40,119
stealth_confounded_hypoxia_prolif,breast_relapse_gse1456,0.6025,0.034226,True,1.0,40,119
stealth_confounded_inflam_immune,breast_relapse_gse1456,0.1059,0.03312,True,0.9,40,119
lowcov_olfactory_1,breast_relapse_gse1456,0.0,1.0,False,0.26666666666666666,0,0
lowcov_olfactory_2,breast_relapse_gse1456,-0.0149,0.033085,False,0.3333,40,119
blind_durable_ifn_composite,breast_relapse_gse1456,0.3009,0.033369,True,1.0,40,119
blind_durable_hypoxia_core,breast_relapse_gse1456,0.5007,0.033873,True,1.0,40,119
blind_brittle_random,breast_relapse_gse1456,-0.241,0.033267,False,0.6667,40,119
blind_mixed_emt_stress,breast_relapse_gse1456,-0.0585,0.033095,False,0.95,40,119
blind_confounded_prolif_inflam,breast_relapse_gse1456,0.7397,0.034805,True,0.95,40,119
blind_confounded_stealth_emt_immune,breast_relapse_gse1456,-0.0611,0.033096,False,1.0,40,119
blind_lowcov_keratin,breast_relapse_gse1456,0.1893,0.033197,True,0.8,40,119
schoggins_2011_irg,breast_relapse_gse1456,0.2201,0.033237,True,0.7763,40,119
hallmark_ifng_response,hypoxia_mcf7_gse3188,0.6527,0.396449,True,1.0,3,9
hallmark_ifna_response,hypoxia_mcf7_gse3188,1.2538,0.444197,True,1.0,3,9
hallmark_inflammatory_response,hypoxia_mcf7_gse3188,-0.0553,0.378826,False,0.9333,3,9
hallmark_hypoxia,hypoxia_mcf7_gse3188,1.2569,0.444521,True,1.0,3,9
hallmark_e2f_targets,hypoxia_mcf7_gse3188,-0.8136,0.406282,False,1.0,3,9
hallmark_emt,hypoxia_mcf7_gse3188,0.4374,0.38667,True,1.0,3,9
hallmark_tnfa_nfkb,hypoxia_mcf7_gse3188,-0.0964,0.379086,False,0.9667,3,9
curated_senescence,hypoxia_mcf7_gse3188,0.3782,0.384659,True,0.95,3,9
brittle_small_study_inflammation,hypoxia_mcf7_gse3188,-0.1377,0.379488,False,0.95,3,9
brittle_platform_specific,hypoxia_mcf7_gse3188,0.0032,0.378699,True,0.5,3,9
brittle_single_tissue,hypoxia_mcf7_gse3188,0.1122,0.379223,True,0.95,3,9
brittle_overfit_noise,hypoxia_mcf7_gse3188,-0.0554,0.378826,False,1.0,3,9
mixed_emt_inflammation,hypoxia_mcf7_gse3188,0.4302,0.38641,True,1.0,3,9
mixed_hypoxia_stress,hypoxia_mcf7_gse3188,1.3183,0.45111,True,0.95,3,9
mixed_senescence_proliferation,hypoxia_mcf7_gse3188,-0.8738,0.410509,False,0.95,3,9
confounded_proliferation,hypoxia_mcf7_gse3188,-1.0088,0.421101,False,1.0,3,9
confounded_ribosomal,hypoxia_mcf7_gse3188,-0.1032,0.379142,False,0.85,3,9
confounded_immune_infiltrate,hypoxia_mcf7_gse3188,-0.05,0.378803,False,0.9,3,9
stealth_confounded_hypoxia_prolif,hypoxia_mcf7_gse3188,0.8209,0.406779,True,1.0,3,9
stealth_confounded_inflam_immune,hypoxia_mcf7_gse3188,0.0874,0.379016,True,0.95,3,9
lowcov_olfactory_1,hypoxia_mcf7_gse3188,-0.4219,0.386114,False,0.5333,3,9
lowcov_olfactory_2,hypoxia_mcf7_gse3188,-0.3486,0.383763,False,0.6,3,9
blind_durable_ifn_composite,hypoxia_mcf7_gse3188,1.0439,0.4241,True,1.0,3,9
blind_durable_hypoxia_core,hypoxia_mcf7_gse3188,1.2604,0.444885,True,1.0,3,9
blind_brittle_random,hypoxia_mcf7_gse3188,-0.0826,0.378982,False,0.8667,3,9
blind_mixed_emt_stress,hypoxia_mcf7_gse3188,0.704,0.399349,True,0.95,3,9
blind_confounded_prolif_inflam,hypoxia_mcf7_gse3188,-1.2393,0.44269,False,1.0,3,9
blind_confounded_stealth_emt_immune,hypoxia_mcf7_gse3188,0.263,0.381581,True,1.0,3,9
blind_lowcov_keratin,hypoxia_mcf7_gse3188,0.0258,0.378726,True,0.8667,3,9
schoggins_2011_irg,hypoxia_mcf7_gse3188,0.9677,0.417716,True,0.9474,3,9
hallmark_ifng_response,hypoxia_timecourse_gse47533,0.6283,0.395149,True,1.0,9,3
hallmark_ifna_response,hypoxia_timecourse_gse47533,1.2803,0.446997,True,1.0,9,3
hallmark_inflammatory_response,hypoxia_timecourse_gse47533,-1.3968,0.459992,False,1.0,9,3
hallmark_hypoxia,hypoxia_timecourse_gse47533,10.0946,4.624565,True,1.0,9,3
hallmark_e2f_targets,hypoxia_timecourse_gse47533,-0.3903,0.385047,False,1.0,9,3
hallmark_emt,hypoxia_timecourse_gse47533,-1.5054,0.473122,False,1.0,9,3
hallmark_tnfa_nfkb,hypoxia_timecourse_gse47533,-0.2501,0.381304,False,0.9667,9,3
curated_senescence,hypoxia_timecourse_gse47533,-1.1825,0.436957,False,1.0,9,3
brittle_small_study_inflammation,hypoxia_timecourse_gse47533,0.2827,0.382027,True,1.0,9,3
brittle_platform_specific,hypoxia_timecourse_gse47533,0.9272,0.414516,True,0.5,9,3
brittle_single_tissue,hypoxia_timecourse_gse47533,-2.5475,0.649097,False,1.0,9,3
brittle_overfit_noise,hypoxia_timecourse_gse47533,-0.8283,0.407287,False,0.8667,9,3
mixed_emt_inflammation,hypoxia_timecourse_gse47533,-3.1814,0.800423,False,1.0,9,3
mixed_hypoxia_stress,hypoxia_timecourse_gse47533,2.2746,0.594271,True,1.0,9,3
mixed_senescence_proliferation,hypoxia_timecourse_gse47533,0.901,0.412523,True,1.0,9,3
confounded_proliferation,hypoxia_timecourse_gse47533,0.627,0.395077,True,1.0,9,3
confounded_ribosomal,hypoxia_timecourse_gse47533,0.3481,0.383746,True,0.95,9,3
confounded_immune_infiltrate,hypoxia_timecourse_gse47533,-0.7356,0.401245,False,1.0,9,3
stealth_confounded_hypoxia_prolif,hypoxia_timecourse_gse47533,6.7102,2.254819,True,1.0,9,3
stealth_confounded_inflam_immune,hypoxia_timecourse_gse47533,-2.6714,0.676046,False,1.0,9,3
lowcov_olfactory_1,hypoxia_timecourse_gse47533,-0.0876,0.379018,False,0.9333,9,3
lowcov_olfactory_2,hypoxia_timecourse_gse47533,-0.2529,0.381363,False,1.0,9,3
blind_durable_ifn_composite,hypoxia_timecourse_gse47533,0.7532,0.402336,True,1.0,9,3
blind_durable_hypoxia_core,hypoxia_timecourse_gse47533,9.7531,4.342195,True,1.0,9,3
blind_brittle_random,hypoxia_timecourse_gse47533,0.9068,0.412957,True,0.9333,9,3
blind_mixed_emt_stress,hypoxia_timecourse_gse47533,0.5194,0.38994,True,1.0,9,3
blind_confounded_prolif_inflam,hypoxia_timecourse_gse47533,-1.8033,0.5142,False,1.0,9,3
blind_confounded_stealth_emt_immune,hypoxia_timecourse_gse47533,-2.0713,0.557458,False,1.0,9,3
blind_lowcov_keratin,hypoxia_timecourse_gse47533,-0.5869,0.393051,False,0.8667,9,3
schoggins_2011_irg,hypoxia_timecourse_gse47533,1.1285,0.431763,True,0.9474,9,3
hallmark_ifng_response,hypoxia_multicell_gse18494,-0.1365,0.141896,False,0.9,27,9
hallmark_ifna_response,hypoxia_multicell_gse18494,-0.1461,0.141934,False,0.8,27,9
hallmark_inflammatory_response,hypoxia_multicell_gse18494,0.142,0.141917,True,0.9,27,9
hallmark_hypoxia,hypoxia_multicell_gse18494,1.5391,0.174535,True,0.8333,27,9
hallmark_e2f_targets,hypoxia_multicell_gse18494,-0.6126,0.146849,False,0.8,27,9
hallmark_emt,hypoxia_multicell_gse18494,0.3198,0.143058,True,0.9,27,9
hallmark_tnfa_nfkb,hypoxia_multicell_gse18494,0.4937,0.145023,True,0.9,27,9
curated_senescence,hypoxia_multicell_gse18494,-0.0441,0.141664,False,0.9,27,9
brittle_small_study_inflammation,hypoxia_multicell_gse18494,0.0931,0.141757,True,0.95,27,9
brittle_platform_specific,hypoxia_multicell_gse18494,0.0073,0.141638,True,0.3,27,9
brittle_single_tissue,hypoxia_multicell_gse18494,0.0376,0.141657,True,0.95,27,9
brittle_overfit_noise,hypoxia_multicell_gse18494,0.2018,0.142202,True,0.8667,27,9
mixed_emt_inflammation,hypoxia_multicell_gse18494,0.124,0.141851,True,0.95,27,9
mixed_hypoxia_stress,hypoxia_multicell_gse18494,1.0502,0.156956,True,0.85,27,9
mixed_senescence_proliferation,hypoxia_multicell_gse18494,-0.3682,0.14352,False,1.0,27,9
confounded_proliferation,hypoxia_multicell_gse18494,-0.7122,0.148683,False,0.85,27,9
confounded_ribosomal,hypoxia_multicell_gse18494,-0.1713,0.142045,False,0.75,27,9
confounded_immune_infiltrate,hypoxia_multicell_gse18494,0.3014,0.142899,True,0.9,27,9
stealth_confounded_hypoxia_prolif,hypoxia_multicell_gse18494,0.9976,0.155459,True,0.85,27,9
stealth_confounded_inflam_immune,hypoxia_multicell_gse18494,0.3254,0.143108,True,0.9,27,9
lowcov_olfactory_1,hypoxia_multicell_gse18494,0.0885,0.141746,True,0.4,27,9
lowcov_olfactory_2,hypoxia_multicell_gse18494,0.0578,0.141683,True,0.6,27,9
blind_durable_ifn_composite,hypoxia_multicell_gse18494,-0.1322,0.14188,False,0.84,27,9
blind_durable_hypoxia_core,hypoxia_multicell_gse18494,1.5884,0.176677,True,0.85,27,9
blind_brittle_random,hypoxia_multicell_gse18494,0.0542,0.141678,True,0.8667,27,9
blind_mixed_emt_stress,hypoxia_multicell_gse18494,0.5629,0.146038,True,0.95,27,9
blind_confounded_prolif_inflam,hypoxia_multicell_gse18494,-0.6968,0.14838,False,0.95,27,9
blind_confounded_stealth_emt_immune,hypoxia_multicell_gse18494,0.4105,0.143977,True,0.9,27,9
blind_lowcov_keratin,hypoxia_multicell_gse18494,0.0434,0.141663,True,1.0,27,9
schoggins_2011_irg,hypoxia_multicell_gse18494,-0.1763,0.142069,False,0.8553,27,9
hallmark_ifng_response,emt_tgfb_gse17708,-2.7759,0.625938,False,1.0,12,3
hallmark_ifna_response,emt_tgfb_gse17708,-1.4108,0.435429,False,1.0,12,3
hallmark_inflammatory_response,emt_tgfb_gse17708,0.0731,0.369267,True,0.9333,12,3
hallmark_hypoxia,emt_tgfb_gse17708,0.4889,0.377055,True,1.0,12,3
hallmark_e2f_targets,emt_tgfb_gse17708,-2.3092,0.54683,False,1.0,12,3
hallmark_emt,emt_tgfb_gse17708,3.8363,0.859673,True,1.0,12,3
hallmark_tnfa_nfkb,emt_tgfb_gse17708,0.3206,0.372515,True,0.9667,12,3
curated_senescence,emt_tgfb_gse17708,1.7445,0.47053,True,0.95,12,3
brittle_small_study_inflammation,emt_tgfb_gse17708,-0.7787,0.389301,False,0.95,12,3
brittle_platform_specific,emt_tgfb_gse17708,-1.3477,0.429631,False,0.5,12,3
brittle_single_tissue,emt_tgfb_gse17708,-1.4868,0.442779,False,0.95,12,3
brittle_overfit_noise,emt_tgfb_gse17708,0.4543,0.375969,True,1.0,12,3
mixed_emt_inflammation,emt_tgfb_gse17708,4.5117,1.047615,True,1.0,12,3
mixed_hypoxia_stress,emt_tgfb_gse17708,0.0704,0.369254,True,0.95,12,3
mixed_senescence_proliferation,emt_tgfb_gse17708,-0.94,0.39854,False,0.95,12,3
confounded_proliferation,emt_tgfb_gse17708,-1.4206,0.436361,False,1.0,12,3
confounded_ribosomal,emt_tgfb_gse17708,-0.0196,0.369102,False,0.85,12,3
confounded_immune_infiltrate,emt_tgfb_gse17708,-0.09,0.369359,False,0.9,12,3
stealth_confounded_hypoxia_prolif,emt_tgfb_gse17708,0.5169,0.377997,True,1.0,12,3
stealth_confounded_inflam_immune,emt_tgfb_gse17708,0.1572,0.369913,True,0.95,12,3
lowcov_olfactory_1,emt_tgfb_gse17708,-0.8454,0.392913,False,0.5333,12,3
lowcov_olfactory_2,emt_tgfb_gse17708,-0.3602,0.373414,False,0.6,12,3
blind_durable_ifn_composite,emt_tgfb_gse17708,-2.0759,0.512734,False,1.0,12,3
blind_durable_hypoxia_core,emt_tgfb_gse17708,0.4461,0.375722,True,1.0,12,3
blind_brittle_random,emt_tgfb_gse17708,0.5617,0.379605,True,0.8667,12,3
blind_mixed_emt_stress,emt_tgfb_gse17708,1.5973,0.454134,True,0.95,12,3
blind_confounded_prolif_inflam,emt_tgfb_gse17708,-1.2923,0.424755,False,1.0,12,3
blind_confounded_stealth_emt_immune,emt_tgfb_gse17708,3.3268,0.738018,True,1.0,12,3
blind_lowcov_keratin,emt_tgfb_gse17708,0.0416,0.369146,True,0.8667,12,3
schoggins_2011_irg,emt_tgfb_gse17708,-1.2633,0.422285,False,0.9474,12,3
hallmark_ifng_response,emt_hmle_gse24202,0.7207,0.227406,True,0.9333,15,6
hallmark_ifna_response,emt_hmle_gse24202,0.9624,0.237094,True,0.7667,15,6
hallmark_inflammatory_response,emt_hmle_gse24202,-1.4617,0.265913,False,0.9667,15,6
hallmark_hypoxia,emt_hmle_gse24202,-0.9746,0.237655,False,0.8333,15,6
hallmark_e2f_targets,emt_hmle_gse24202,1.2402,0.25166,True,0.9333,15,6
hallmark_emt,emt_hmle_gse24202,5.933,1.053134,True,0.9667,15,6
hallmark_tnfa_nfkb,emt_hmle_gse24202,-1.2247,0.25075,False,1.0,15,6
curated_senescence,emt_hmle_gse24202,4.3925,0.674428,True,1.0,15,6
brittle_small_study_inflammation,emt_hmle_gse24202,-1.579,0.2744,False,1.0,15,6
brittle_platform_specific,emt_hmle_gse24202,0.5038,0.221083,True,0.5,15,6
brittle_single_tissue,emt_hmle_gse24202,-0.8484,0.232179,False,0.95,15,6
brittle_overfit_noise,emt_hmle_gse24202,1.0949,0.243583,True,0.3333,15,6
mixed_emt_inflammation,emt_hmle_gse24202,2.6791,0.385934,True,1.0,15,6
mixed_hypoxia_stress,emt_hmle_gse24202,-0.8289,0.231398,False,1.0,15,6
mixed_senescence_proliferation,emt_hmle_gse24202,0.3119,0.217357,True,1.0,15,6
confounded_proliferation,emt_hmle_gse24202,0.1677,0.215709,True,0.95,15,6
confounded_ribosomal,emt_hmle_gse24202,0.5109,0.221255,True,0.95,15,6
confounded_immune_infiltrate,emt_hmle_gse24202,0.7383,0.228019,True,0.9,15,6
stealth_confounded_hypoxia_prolif,emt_hmle_gse24202,-1.3804,0.260411,False,0.9,15,6
stealth_confounded_inflam_immune,emt_hmle_gse24202,-1.0394,0.240761,False,0.95,15,6
lowcov_olfactory_1,emt_hmle_gse24202,0.0,1.0,False,0.06666666666666667,0,0
lowcov_olfactory_2,emt_hmle_gse24202,0.0,1.0,False,0.0,0,0
blind_durable_ifn_composite,emt_hmle_gse24202,1.157,0.24691,True,0.8,15,6
blind_durable_hypoxia_core,emt_hmle_gse24202,-1.4637,0.266052,False,0.9,15,6
blind_brittle_random,emt_hmle_gse24202,-0.9765,0.237742,False,0.5333,15,6
blind_mixed_emt_stress,emt_hmle_gse24202,3.0131,0.431202,True,0.95,15,6
blind_confounded_prolif_inflam,emt_hmle_gse24202,-2.0444,0.314556,False,1.0,15,6
blind_confounded_stealth_emt_immune,emt_hmle_gse24202,5.075,0.828266,True,1.0,15,6
blind_lowcov_keratin,emt_hmle_gse24202,-1.4225,0.263221,False,0.8667,15,6
schoggins_2011_irg,emt_hmle_gse24202,0.8177,0.230959,True,0.6184,15,6
hallmark_ifng_response,emt_mammary_gse43495,0.0167,0.246068,True,1.0,9,6
hallmark_ifna_response,emt_mammary_gse43495,0.615,0.258667,True,0.9667,9,6
hallmark_inflammatory_response,emt_mammary_gse43495,0.7389,0.264256,True,0.9333,9,6
hallmark_hypoxia,emt_mammary_gse43495,-4.9331,1.057244,False,1.0,9,6
hallmark_e2f_targets,emt_mammary_gse43495,-0.8431,0.269752,False,1.0,9,6
hallmark_emt,emt_mammary_gse43495,2.9025,0.526881,True,1.0,9,6
hallmark_tnfa_nfkb,emt_mammary_gse43495,0.282,0.248711,True,0.9333,9,6
curated_senescence,emt_mammary_gse43495,1.9844,0.377324,True,1.0,9,6
brittle_small_study_inflammation,emt_mammary_gse43495,0.7588,0.265251,True,0.95,9,6
brittle_platform_specific,emt_mammary_gse43495,-0.2114,0.247549,False,0.45,9,6
brittle_single_tissue,emt_mammary_gse43495,-0.1807,0.247148,False,1.0,9,6
brittle_overfit_noise,emt_mammary_gse43495,0.0283,0.246086,True,0.8667,9,6
mixed_emt_inflammation,emt_mammary_gse43495,2.7408,0.496454,True,1.0,9,6
